Country,ISO3 Code,Datetime (UTC),Datetime (Local),Power (MW)
United Kingdom,GBR,2024-07-10 22:30:00,2024-07-10 23:30:00,0
United Kingdom,GBR,2024-07-10 23:00:00,2024-07-11 00:00:00,0
United Kingdom,GBR,2024-07-10 23:30:00,2024-07-11 00:30:00,0
United Kingdom,GBR,2024-07-11 00:00:00,2024-07-11 01:00:00,0
United Kingdom,GBR,2024-07-11 00:30:00,2024-07-11 01:30:00,0
United Kingdom,GBR,2024-07-11 01:00:00,2024-07-11 02:00:00,0
United Kingdom,GBR,2024-07-11 01:30:00,2024-07-11 02:30:00,0
United Kingdom,GBR,2024-07-11 02:00:00,2024-07-11 03:00:00,0
United Kingdom,GBR,2024-07-11 02:30:00,2024-07-11 03:30:00,0
United Kingdom,GBR,2024-07-11 03:00:00,2024-07-11 04:00:00,0
United Kingdom,GBR,2024-07-11 03:30:00,2024-07-11 04:30:00,0
United Kingdom,GBR,2024-07-11 04:00:00,2024-07-11 05:00:00,0
United Kingdom,GBR,2024-07-11 04:30:00,2024-07-11 05:30:00,0.000411
United Kingdom,GBR,2024-07-11 05:00:00,2024-07-11 06:00:00,0.008039
United Kingdom,GBR,2024-07-11 05:30:00,2024-07-11 06:30:00,0.029153
United Kingdom,GBR,2024-07-11 06:00:00,2024-07-11 07:00:00,0.055194
United Kingdom,GBR,2024-07-11 06:30:00,2024-07-11 07:30:00,0.087791
United Kingdom,GBR,2024-07-11 07:00:00,2024-07-11 08:00:00,0.145647
United Kingdom,GBR,2024-07-11 07:30:00,2024-07-11 08:30:00,0.193115
United Kingdom,GBR,2024-07-11 08:00:00,2024-07-11 09:00:00,0.233533
United Kingdom,GBR,2024-07-11 08:30:00,2024-07-11 09:30:00,0.273135
United Kingdom,GBR,2024-07-11 09:00:00,2024-07-11 10:00:00,0.298938
United Kingdom,GBR,2024-07-11 09:30:00,2024-07-11 10:30:00,0.320856
United Kingdom,GBR,2024-07-11 10:00:00,2024-07-11 11:00:00,0.330862
United Kingdom,GBR,2024-07-11 10:30:00,2024-07-11 11:30:00,0.353838
United Kingdom,GBR,2024-07-11 11:00:00,2024-07-11 12:00:00,0.378528
United Kingdom,GBR,2024-07-11 11:30:00,2024-07-11 12:30:00,0.387399
United Kingdom,GBR,2024-07-11 12:00:00,2024-07-11 13:00:00,0.38397
United Kingdom,GBR,2024-07-11 12:30:00,2024-07-11 13:30:00,0.386063
United Kingdom,GBR,2024-07-11 13:00:00,2024-07-11 14:00:00,0.372576
United Kingdom,GBR,2024-07-11 13:30:00,2024-07-11 14:30:00,0.363242
United Kingdom,GBR,2024-07-11 14:00:00,2024-07-11 15:00:00,0.344419
United Kingdom,GBR,2024-07-11 14:30:00,2024-07-11 15:30:00,0.318417
United Kingdom,GBR,2024-07-11 15:00:00,2024-07-11 16:00:00,0.286549
United Kingdom,GBR,2024-07-11 15:30:00,2024-07-11 16:30:00,0.262992
United Kingdom,GBR,2024-07-11 16:00:00,2024-07-11 17:00:00,0.247645
United Kingdom,GBR,2024-07-11 16:30:00,2024-07-11 17:30:00,0.210635
United Kingdom,GBR,2024-07-11 17:00:00,2024-07-11 18:00:00,0.168666
United Kingdom,GBR,2024-07-11 17:30:00,2024-07-11 18:30:00,0.133856
United Kingdom,GBR,2024-07-11 18:00:00,2024-07-11 19:00:00,0.097433
United Kingdom,GBR,2024-07-11 18:30:00,2024-07-11 19:30:00,0.065035
United Kingdom,GBR,2024-07-11 19:00:00,2024-07-11 20:00:00,0.039382
United Kingdom,GBR,2024-07-11 19:30:00,2024-07-11 20:30:00,0.021028
United Kingdom,GBR,2024-07-11 20:00:00,2024-07-11 21:00:00,0.007514
United Kingdom,GBR,2024-07-11 20:30:00,2024-07-11 21:30:00,0.000382
United Kingdom,GBR,2024-07-11 21:00:00,2024-07-11 22:00:00,0
United Kingdom,GBR,2024-07-11 21:30:00,2024-07-11 22:30:00,0
United Kingdom,GBR,2024-07-11 22:00:00,2024-07-11 23:00:00,0
United Kingdom,GBR,2024-07-11 22:30:00,2024-07-11 23:30:00,0
United Kingdom,GBR,2024-07-11 23:00:00,2024-07-12 00:00:00,0
United Kingdom,GBR,2024-07-11 23:30:00,2024-07-12 00:30:00,0
United Kingdom,GBR,2024-07-12 00:00:00,2024-07-12 01:00:00,0
United Kingdom,GBR,2024-07-12 00:30:00,2024-07-12 01:30:00,0
United Kingdom,GBR,2024-07-12 01:00:00,2024-07-12 02:00:00,0
United Kingdom,GBR,2024-07-12 01:30:00,2024-07-12 02:30:00,0
United Kingdom,GBR,2024-07-12 02:00:00,2024-07-12 03:00:00,0
United Kingdom,GBR,2024-07-12 02:30:00,2024-07-12 03:30:00,0
United Kingdom,GBR,2024-07-12 03:00:00,2024-07-12 04:00:00,0
United Kingdom,GBR,2024-07-12 03:30:00,2024-07-12 04:30:00,0
United Kingdom,GBR,2024-07-12 04:00:00,2024-07-12 05:00:00,0
United Kingdom,GBR,2024-07-12 04:30:00,2024-07-12 05:30:00,0.000093
United Kingdom,GBR,2024-07-12 05:00:00,2024-07-12 06:00:00,0.004927
United Kingdom,GBR,2024-07-12 05:30:00,2024-07-12 06:30:00,0.020827
United Kingdom,GBR,2024-07-12 06:00:00,2024-07-12 07:00:00,0.039684
United Kingdom,GBR,2024-07-12 06:30:00,2024-07-12 07:30:00,0.068516
United Kingdom,GBR,2024-07-12 07:00:00,2024-07-12 08:00:00,0.107596
United Kingdom,GBR,2024-07-12 07:30:00,2024-07-12 08:30:00,0.150331
United Kingdom,GBR,2024-07-12 08:00:00,2024-07-12 09:00:00,0.181696
United Kingdom,GBR,2024-07-12 08:30:00,2024-07-12 09:30:00,0.21634
United Kingdom,GBR,2024-07-12 09:00:00,2024-07-12 10:00:00,0.269627
United Kingdom,GBR,2024-07-12 09:30:00,2024-07-12 10:30:00,0.290056
United Kingdom,GBR,2024-07-12 10:00:00,2024-07-12 11:00:00,0.323154
United Kingdom,GBR,2024-07-12 10:30:00,2024-07-12 11:30:00,0.357762
United Kingdom,GBR,2024-07-12 11:00:00,2024-07-12 12:00:00,0.388116
United Kingdom,GBR,2024-07-12 11:30:00,2024-07-12 12:30:00,0.417551
United Kingdom,GBR,2024-07-12 12:00:00,2024-07-12 13:00:00,0.414595
United Kingdom,GBR,2024-07-12 12:30:00,2024-07-12 13:30:00,0.382081
United Kingdom,GBR,2024-07-12 13:00:00,2024-07-12 14:00:00,0.33673
United Kingdom,GBR,2024-07-12 13:30:00,2024-07-12 14:30:00,0.320813
United Kingdom,GBR,2024-07-12 14:00:00,2024-07-12 15:00:00,0.303515
United Kingdom,GBR,2024-07-12 14:30:00,2024-07-12 15:30:00,0.272371
United Kingdom,GBR,2024-07-12 15:00:00,2024-07-12 16:00:00,0.265857
United Kingdom,GBR,2024-07-12 15:30:00,2024-07-12 16:30:00,0.234074
United Kingdom,GBR,2024-07-12 16:00:00,2024-07-12 17:00:00,0.200942
United Kingdom,GBR,2024-07-12 16:30:00,2024-07-12 17:30:00,0.185481
United Kingdom,GBR,2024-07-12 17:00:00,2024-07-12 18:00:00,0.160174
United Kingdom,GBR,2024-07-12 17:30:00,2024-07-12 18:30:00,0.124061
United Kingdom,GBR,2024-07-12 18:00:00,2024-07-12 19:00:00,0.085821
United Kingdom,GBR,2024-07-12 18:30:00,2024-07-12 19:30:00,0.057984
United Kingdom,GBR,2024-07-12 19:00:00,2024-07-12 20:00:00,0.035088
United Kingdom,GBR,2024-07-12 19:30:00,2024-07-12 20:30:00,0.016553
United Kingdom,GBR,2024-07-12 20:00:00,2024-07-12 21:00:00,0.004112
United Kingdom,GBR,2024-07-12 20:30:00,2024-07-12 21:30:00,0.000118
United Kingdom,GBR,2024-07-12 21:00:00,2024-07-12 22:00:00,0
United Kingdom,GBR,2024-07-12 21:30:00,2024-07-12 22:30:00,0
United Kingdom,GBR,2024-07-12 22:00:00,2024-07-12 23:00:00,0
United Kingdom,GBR,2024-07-12 22:30:00,2024-07-12 23:30:00,0
United Kingdom,GBR,2024-07-12 23:00:00,2024-07-13 00:00:00,0
United Kingdom,GBR,2024-07-12 23:30:00,2024-07-13 00:30:00,0
United Kingdom,GBR,2024-07-13 00:00:00,2024-07-13 01:00:00,0
United Kingdom,GBR,2024-07-13 00:30:00,2024-07-13 01:30:00,0
United Kingdom,GBR,2024-07-13 01:00:00,2024-07-13 02:00:00,0
United Kingdom,GBR,2024-07-13 01:30:00,2024-07-13 02:30:00,0
United Kingdom,GBR,2024-07-13 02:00:00,2024-07-13 03:00:00,0
United Kingdom,GBR,2024-07-13 02:30:00,2024-07-13 03:30:00,0
United Kingdom,GBR,2024-07-13 03:00:00,2024-07-13 04:00:00,0
United Kingdom,GBR,2024-07-13 03:30:00,2024-07-13 04:30:00,0
United Kingdom,GBR,2024-07-13 04:00:00,2024-07-13 05:00:00,0
United Kingdom,GBR,2024-07-13 04:30:00,2024-07-13 05:30:00,0.000107
United Kingdom,GBR,2024-07-13 05:00:00,2024-07-13 06:00:00,0.006136
United Kingdom,GBR,2024-07-13 05:30:00,2024-07-13 06:30:00,0.023942
United Kingdom,GBR,2024-07-13 06:00:00,2024-07-13 07:00:00,0.052541
United Kingdom,GBR,2024-07-13 06:30:00,2024-07-13 07:30:00,0.085271
United Kingdom,GBR,2024-07-13 07:00:00,2024-07-13 08:00:00,0.120368
United Kingdom,GBR,2024-07-13 07:30:00,2024-07-13 08:30:00,0.166318
United Kingdom,GBR,2024-07-13 08:00:00,2024-07-13 09:00:00,0.208996
United Kingdom,GBR,2024-07-13 08:30:00,2024-07-13 09:30:00,0.241046
United Kingdom,GBR,2024-07-13 09:00:00,2024-07-13 10:00:00,0.255865
United Kingdom,GBR,2024-07-13 09:30:00,2024-07-13 10:30:00,0.28759
United Kingdom,GBR,2024-07-13 10:00:00,2024-07-13 11:00:00,0.292787
United Kingdom,GBR,2024-07-13 10:30:00,2024-07-13 11:30:00,0.332003
United Kingdom,GBR,2024-07-13 11:00:00,2024-07-13 12:00:00,0.338233
United Kingdom,GBR,2024-07-13 11:30:00,2024-07-13 12:30:00,0.373574
United Kingdom,GBR,2024-07-13 12:00:00,2024-07-13 13:00:00,0.391614
United Kingdom,GBR,2024-07-13 12:30:00,2024-07-13 13:30:00,0.389695
United Kingdom,GBR,2024-07-13 13:00:00,2024-07-13 14:00:00,0.419503
United Kingdom,GBR,2024-07-13 13:30:00,2024-07-13 14:30:00,0.423974
United Kingdom,GBR,2024-07-13 14:00:00,2024-07-13 15:00:00,0.400003
United Kingdom,GBR,2024-07-13 14:30:00,2024-07-13 15:30:00,0.343392
United Kingdom,GBR,2024-07-13 15:00:00,2024-07-13 16:00:00,0.297846
United Kingdom,GBR,2024-07-13 15:30:00,2024-07-13 16:30:00,0.2649
United Kingdom,GBR,2024-07-13 16:00:00,2024-07-13 17:00:00,0.22276
United Kingdom,GBR,2024-07-13 16:30:00,2024-07-13 17:30:00,0.180386
United Kingdom,GBR,2024-07-13 17:00:00,2024-07-13 18:00:00,0.143052
United Kingdom,GBR,2024-07-13 17:30:00,2024-07-13 18:30:00,0.124332
United Kingdom,GBR,2024-07-13 18:00:00,2024-07-13 19:00:00,0.094596
United Kingdom,GBR,2024-07-13 18:30:00,2024-07-13 19:30:00,0.065474
United Kingdom,GBR,2024-07-13 19:00:00,2024-07-13 20:00:00,0.043997
United Kingdom,GBR,2024-07-13 19:30:00,2024-07-13 20:30:00,0.021784
United Kingdom,GBR,2024-07-13 20:00:00,2024-07-13 21:00:00,0.005294
United Kingdom,GBR,2024-07-13 20:30:00,2024-07-13 21:30:00,0.000145
United Kingdom,GBR,2024-07-13 21:00:00,2024-07-13 22:00:00,0
United Kingdom,GBR,2024-07-13 21:30:00,2024-07-13 22:30:00,0
United Kingdom,GBR,2024-07-13 22:00:00,2024-07-13 23:00:00,0
United Kingdom,GBR,2024-07-13 22:30:00,2024-07-13 23:30:00,0
United Kingdom,GBR,2024-07-13 23:00:00,2024-07-14 00:00:00,0
United Kingdom,GBR,2024-07-13 23:30:00,2024-07-14 00:30:00,0
United Kingdom,GBR,2024-07-14 00:00:00,2024-07-14 01:00:00,0
United Kingdom,GBR,2024-07-14 00:30:00,2024-07-14 01:30:00,0
United Kingdom,GBR,2024-07-14 01:00:00,2024-07-14 02:00:00,0
United Kingdom,GBR,2024-07-14 01:30:00,2024-07-14 02:30:00,0
United Kingdom,GBR,2024-07-14 02:00:00,2024-07-14 03:00:00,0
United Kingdom,GBR,2024-07-14 02:30:00,2024-07-14 03:30:00,0
United Kingdom,GBR,2024-07-14 03:00:00,2024-07-14 04:00:00,0
United Kingdom,GBR,2024-07-14 03:30:00,2024-07-14 04:30:00,0
United Kingdom,GBR,2024-07-14 04:00:00,2024-07-14 05:00:00,0
United Kingdom,GBR,2024-07-14 04:30:00,2024-07-14 05:30:00,0.000222
United Kingdom,GBR,2024-07-14 05:00:00,2024-07-14 06:00:00,0.008145
United Kingdom,GBR,2024-07-14 05:30:00,2024-07-14 06:30:00,0.03037
United Kingdom,GBR,2024-07-14 06:00:00,2024-07-14 07:00:00,0.063981
United Kingdom,GBR,2024-07-14 06:30:00,2024-07-14 07:30:00,0.113054
United Kingdom,GBR,2024-07-14 07:00:00,2024-07-14 08:00:00,0.162018
United Kingdom,GBR,2024-07-14 07:30:00,2024-07-14 08:30:00,0.216136
United Kingdom,GBR,2024-07-14 08:00:00,2024-07-14 09:00:00,0.267449
United Kingdom,GBR,2024-07-14 08:30:00,2024-07-14 09:30:00,0.31805
United Kingdom,GBR,2024-07-14 09:00:00,2024-07-14 10:00:00,0.360233
United Kingdom,GBR,2024-07-14 09:30:00,2024-07-14 10:30:00,0.373983
United Kingdom,GBR,2024-07-14 10:00:00,2024-07-14 11:00:00,0.393979
United Kingdom,GBR,2024-07-14 10:30:00,2024-07-14 11:30:00,0.409813
United Kingdom,GBR,2024-07-14 11:00:00,2024-07-14 12:00:00,0.413201
United Kingdom,GBR,2024-07-14 11:30:00,2024-07-14 12:30:00,0.398088
United Kingdom,GBR,2024-07-14 12:00:00,2024-07-14 13:00:00,0.408972
United Kingdom,GBR,2024-07-14 12:30:00,2024-07-14 13:30:00,0.404488
United Kingdom,GBR,2024-07-14 13:00:00,2024-07-14 14:00:00,0.366288
United Kingdom,GBR,2024-07-14 13:30:00,2024-07-14 14:30:00,0.36761
United Kingdom,GBR,2024-07-14 14:00:00,2024-07-14 15:00:00,0.35171
United Kingdom,GBR,2024-07-14 14:30:00,2024-07-14 15:30:00,0.346115
United Kingdom,GBR,2024-07-14 15:00:00,2024-07-14 16:00:00,0.341785
United Kingdom,GBR,2024-07-14 15:30:00,2024-07-14 16:30:00,0.323033
United Kingdom,GBR,2024-07-14 16:00:00,2024-07-14 17:00:00,0.307233
United Kingdom,GBR,2024-07-14 16:30:00,2024-07-14 17:30:00,0.258409
United Kingdom,GBR,2024-07-14 17:00:00,2024-07-14 18:00:00,0.213403
United Kingdom,GBR,2024-07-14 17:30:00,2024-07-14 18:30:00,0.177085
United Kingdom,GBR,2024-07-14 18:00:00,2024-07-14 19:00:00,0.13409
United Kingdom,GBR,2024-07-14 18:30:00,2024-07-14 19:30:00,0.092494
United Kingdom,GBR,2024-07-14 19:00:00,2024-07-14 20:00:00,0.052038
United Kingdom,GBR,2024-07-14 19:30:00,2024-07-14 20:30:00,0.023894
United Kingdom,GBR,2024-07-14 20:00:00,2024-07-14 21:00:00,0.006298
United Kingdom,GBR,2024-07-14 20:30:00,2024-07-14 21:30:00,0.000207
United Kingdom,GBR,2024-07-14 21:00:00,2024-07-14 22:00:00,0
United Kingdom,GBR,2024-07-14 21:30:00,2024-07-14 22:30:00,0
United Kingdom,GBR,2024-07-14 22:00:00,2024-07-14 23:00:00,0
United Kingdom,GBR,2024-07-14 22:30:00,2024-07-14 23:30:00,0
United Kingdom,GBR,2024-07-14 23:00:00,2024-07-15 00:00:00,0
United Kingdom,GBR,2024-07-14 23:30:00,2024-07-15 00:30:00,0
United Kingdom,GBR,2024-07-15 00:00:00,2024-07-15 01:00:00,0
United Kingdom,GBR,2024-07-15 00:30:00,2024-07-15 01:30:00,0
United Kingdom,GBR,2024-07-15 01:00:00,2024-07-15 02:00:00,0
United Kingdom,GBR,2024-07-15 01:30:00,2024-07-15 02:30:00,0
United Kingdom,GBR,2024-07-15 02:00:00,2024-07-15 03:00:00,0
United Kingdom,GBR,2024-07-15 02:30:00,2024-07-15 03:30:00,0
United Kingdom,GBR,2024-07-15 03:00:00,2024-07-15 04:00:00,0
United Kingdom,GBR,2024-07-15 03:30:00,2024-07-15 04:30:00,0
United Kingdom,GBR,2024-07-15 04:00:00,2024-07-15 05:00:00,0
United Kingdom,GBR,2024-07-15 04:30:00,2024-07-15 05:30:00,0.000787
United Kingdom,GBR,2024-07-15 05:00:00,2024-07-15 06:00:00,0.015047
United Kingdom,GBR,2024-07-15 05:30:00,2024-07-15 06:30:00,0.043282
United Kingdom,GBR,2024-07-15 06:00:00,2024-07-15 07:00:00,0.073678
United Kingdom,GBR,2024-07-15 06:30:00,2024-07-15 07:30:00,0.108324
United Kingdom,GBR,2024-07-15 07:00:00,2024-07-15 08:00:00,0.148868
United Kingdom,GBR,2024-07-15 07:30:00,2024-07-15 08:30:00,0.191679
United Kingdom,GBR,2024-07-15 08:00:00,2024-07-15 09:00:00,0.245126
United Kingdom,GBR,2024-07-15 08:30:00,2024-07-15 09:30:00,0.283071
United Kingdom,GBR,2024-07-15 09:00:00,2024-07-15 10:00:00,0.309323
United Kingdom,GBR,2024-07-15 09:30:00,2024-07-15 10:30:00,0.319555
United Kingdom,GBR,2024-07-15 10:00:00,2024-07-15 11:00:00,0.329072
United Kingdom,GBR,2024-07-15 10:30:00,2024-07-15 11:30:00,0.348821
United Kingdom,GBR,2024-07-15 11:00:00,2024-07-15 12:00:00,0.346475
United Kingdom,GBR,2024-07-15 11:30:00,2024-07-15 12:30:00,0.316063
United Kingdom,GBR,2024-07-15 12:00:00,2024-07-15 13:00:00,0.303122
United Kingdom,GBR,2024-07-15 12:30:00,2024-07-15 13:30:00,0.276554
United Kingdom,GBR,2024-07-15 13:00:00,2024-07-15 14:00:00,0.241213
United Kingdom,GBR,2024-07-15 13:30:00,2024-07-15 14:30:00,0.238345
United Kingdom,GBR,2024-07-15 14:00:00,2024-07-15 15:00:00,0.217448
United Kingdom,GBR,2024-07-15 14:30:00,2024-07-15 15:30:00,0.178238
United Kingdom,GBR,2024-07-15 15:00:00,2024-07-15 16:00:00,0.160981
United Kingdom,GBR,2024-07-15 15:30:00,2024-07-15 16:30:00,0.162358
United Kingdom,GBR,2024-07-15 16:00:00,2024-07-15 17:00:00,0.132935
United Kingdom,GBR,2024-07-15 16:30:00,2024-07-15 17:30:00,0.107329
United Kingdom,GBR,2024-07-15 17:00:00,2024-07-15 18:00:00,0.092077
United Kingdom,GBR,2024-07-15 17:30:00,2024-07-15 18:30:00,0.080983
United Kingdom,GBR,2024-07-15 18:00:00,2024-07-15 19:00:00,0.057193
United Kingdom,GBR,2024-07-15 18:30:00,2024-07-15 19:30:00,0.035281
United Kingdom,GBR,2024-07-15 19:00:00,2024-07-15 20:00:00,0.018633
United Kingdom,GBR,2024-07-15 19:30:00,2024-07-15 20:30:00,0.009709
United Kingdom,GBR,2024-07-15 20:00:00,2024-07-15 21:00:00,0.002949
United Kingdom,GBR,2024-07-15 20:30:00,2024-07-15 21:30:00,0.000034
United Kingdom,GBR,2024-07-15 21:00:00,2024-07-15 22:00:00,0
United Kingdom,GBR,2024-07-15 21:30:00,2024-07-15 22:30:00,0
United Kingdom,GBR,2024-07-15 22:00:00,2024-07-15 23:00:00,0
United Kingdom,GBR,2024-07-15 22:30:00,2024-07-15 23:30:00,0
United Kingdom,GBR,2024-07-15 23:00:00,2024-07-16 00:00:00,0
United Kingdom,GBR,2024-07-15 23:30:00,2024-07-16 00:30:00,0
United Kingdom,GBR,2024-07-16 00:00:00,2024-07-16 01:00:00,0
United Kingdom,GBR,2024-07-16 00:30:00,2024-07-16 01:30:00,0
United Kingdom,GBR,2024-07-16 01:00:00,2024-07-16 02:00:00,0
United Kingdom,GBR,2024-07-16 01:30:00,2024-07-16 02:30:00,0
United Kingdom,GBR,2024-07-16 02:00:00,2024-07-16 03:00:00,0
United Kingdom,GBR,2024-07-16 02:30:00,2024-07-16 03:30:00,0
United Kingdom,GBR,2024-07-16 03:00:00,2024-07-16 04:00:00,0
United Kingdom,GBR,2024-07-16 03:30:00,2024-07-16 04:30:00,0
United Kingdom,GBR,2024-07-16 04:00:00,2024-07-16 05:00:00,0
United Kingdom,GBR,2024-07-16 04:30:00,2024-07-16 05:30:00,0.000274
United Kingdom,GBR,2024-07-16 05:00:00,2024-07-16 06:00:00,0.004559
United Kingdom,GBR,2024-07-16 05:30:00,2024-07-16 06:30:00,0.016461
United Kingdom,GBR,2024-07-16 06:00:00,2024-07-16 07:00:00,0.032755
United Kingdom,GBR,2024-07-16 06:30:00,2024-07-16 07:30:00,0.058728
United Kingdom,GBR,2024-07-16 07:00:00,2024-07-16 08:00:00,0.087056
United Kingdom,GBR,2024-07-16 07:30:00,2024-07-16 08:30:00,0.111888
United Kingdom,GBR,2024-07-16 08:00:00,2024-07-16 09:00:00,0.138815
United Kingdom,GBR,2024-07-16 08:30:00,2024-07-16 09:30:00,0.160971
United Kingdom,GBR,2024-07-16 09:00:00,2024-07-16 10:00:00,0.181881
United Kingdom,GBR,2024-07-16 09:30:00,2024-07-16 10:30:00,0.216485
United Kingdom,GBR,2024-07-16 10:00:00,2024-07-16 11:00:00,0.267304
United Kingdom,GBR,2024-07-16 10:30:00,2024-07-16 11:30:00,0.316544
United Kingdom,GBR,2024-07-16 11:00:00,2024-07-16 12:00:00,0.343271
United Kingdom,GBR,2024-07-16 11:30:00,2024-07-16 12:30:00,0.331512
United Kingdom,GBR,2024-07-16 12:00:00,2024-07-16 13:00:00,0.359335
United Kingdom,GBR,2024-07-16 12:30:00,2024-07-16 13:30:00,0.371612
United Kingdom,GBR,2024-07-16 13:00:00,2024-07-16 14:00:00,0.382915
United Kingdom,GBR,2024-07-16 13:30:00,2024-07-16 14:30:00,0.368581
United Kingdom,GBR,2024-07-16 14:00:00,2024-07-16 15:00:00,0.342301
United Kingdom,GBR,2024-07-16 14:30:00,2024-07-16 15:30:00,0.333731
United Kingdom,GBR,2024-07-16 15:00:00,2024-07-16 16:00:00,0.286869
United Kingdom,GBR,2024-07-16 15:30:00,2024-07-16 16:30:00,0.257374
United Kingdom,GBR,2024-07-16 16:00:00,2024-07-16 17:00:00,0.235806
United Kingdom,GBR,2024-07-16 16:30:00,2024-07-16 17:30:00,0.229424
United Kingdom,GBR,2024-07-16 17:00:00,2024-07-16 18:00:00,0.198153
United Kingdom,GBR,2024-07-16 17:30:00,2024-07-16 18:30:00,0.144735
United Kingdom,GBR,2024-07-16 18:00:00,2024-07-16 19:00:00,0.101763
United Kingdom,GBR,2024-07-16 18:30:00,2024-07-16 19:30:00,0.069504
United Kingdom,GBR,2024-07-16 19:00:00,2024-07-16 20:00:00,0.04349
United Kingdom,GBR,2024-07-16 19:30:00,2024-07-16 20:30:00,0.02124
United Kingdom,GBR,2024-07-16 20:00:00,2024-07-16 21:00:00,0.004961
United Kingdom,GBR,2024-07-16 20:30:00,2024-07-16 21:30:00,0.000068
United Kingdom,GBR,2024-07-16 21:00:00,2024-07-16 22:00:00,0
United Kingdom,GBR,2024-07-16 21:30:00,2024-07-16 22:30:00,0
United Kingdom,GBR,2024-07-16 22:00:00,2024-07-16 23:00:00,0
United Kingdom,GBR,2024-07-16 22:30:00,2024-07-16 23:30:00,0
United Kingdom,GBR,2024-07-16 23:00:00,2024-07-17 00:00:00,0
United Kingdom,GBR,2024-07-16 23:30:00,2024-07-17 00:30:00,0
United Kingdom,GBR,2024-07-17 00:00:00,2024-07-17 01:00:00,0
United Kingdom,GBR,2024-07-17 00:30:00,2024-07-17 01:30:00,0
United Kingdom,GBR,2024-07-17 01:00:00,2024-07-17 02:00:00,0
United Kingdom,GBR,2024-07-17 01:30:00,2024-07-17 02:30:00,0
United Kingdom,GBR,2024-07-17 02:00:00,2024-07-17 03:00:00,0
United Kingdom,GBR,2024-07-17 02:30:00,2024-07-17 03:30:00,0
United Kingdom,GBR,2024-07-17 03:00:00,2024-07-17 04:00:00,0
United Kingdom,GBR,2024-07-17 03:30:00,2024-07-17 04:30:00,0
United Kingdom,GBR,2024-07-17 04:00:00,2024-07-17 05:00:00,0
United Kingdom,GBR,2024-07-17 04:30:00,2024-07-17 05:30:00,0.000403
United Kingdom,GBR,2024-07-17 05:00:00,2024-07-17 06:00:00,0.012031
United Kingdom,GBR,2024-07-17 05:30:00,2024-07-17 06:30:00,0.040217
United Kingdom,GBR,2024-07-17 06:00:00,2024-07-17 07:00:00,0.080322
United Kingdom,GBR,2024-07-17 06:30:00,2024-07-17 07:30:00,0.129553
United Kingdom,GBR,2024-07-17 07:00:00,2024-07-17 08:00:00,0.190328
United Kingdom,GBR,2024-07-17 07:30:00,2024-07-17 08:30:00,0.259197
United Kingdom,GBR,2024-07-17 08:00:00,2024-07-17 09:00:00,0.327836
United Kingdom,GBR,2024-07-17 08:30:00,2024-07-17 09:30:00,0.39185
United Kingdom,GBR,2024-07-17 09:00:00,2024-07-17 10:00:00,0.453319
United Kingdom,GBR,2024-07-17 09:30:00,2024-07-17 10:30:00,0.517054
United Kingdom,GBR,2024-07-17 10:00:00,2024-07-17 11:00:00,0.560674
United Kingdom,GBR,2024-07-17 10:30:00,2024-07-17 11:30:00,0.564672
United Kingdom,GBR,2024-07-17 11:00:00,2024-07-17 12:00:00,0.568996
United Kingdom,GBR,2024-07-17 11:30:00,2024-07-17 12:30:00,0.577437
United Kingdom,GBR,2024-07-17 12:00:00,2024-07-17 13:00:00,0.558129
United Kingdom,GBR,2024-07-17 12:30:00,2024-07-17 13:30:00,0.557528
United Kingdom,GBR,2024-07-17 13:00:00,2024-07-17 14:00:00,0.521865
United Kingdom,GBR,2024-07-17 13:30:00,2024-07-17 14:30:00,0.502333
United Kingdom,GBR,2024-07-17 14:00:00,2024-07-17 15:00:00,0.497189
United Kingdom,GBR,2024-07-17 14:30:00,2024-07-17 15:30:00,0.469609
United Kingdom,GBR,2024-07-17 15:00:00,2024-07-17 16:00:00,0.437126
United Kingdom,GBR,2024-07-17 15:30:00,2024-07-17 16:30:00,0.412588
United Kingdom,GBR,2024-07-17 16:00:00,2024-07-17 17:00:00,0.348328
United Kingdom,GBR,2024-07-17 16:30:00,2024-07-17 17:30:00,0.298819
United Kingdom,GBR,2024-07-17 17:00:00,2024-07-17 18:00:00,0.244123
United Kingdom,GBR,2024-07-17 17:30:00,2024-07-17 18:30:00,0.17941
United Kingdom,GBR,2024-07-17 18:00:00,2024-07-17 19:00:00,0.129279
United Kingdom,GBR,2024-07-17 18:30:00,2024-07-17 19:30:00,0.090736
United Kingdom,GBR,2024-07-17 19:00:00,2024-07-17 20:00:00,0.057241
United Kingdom,GBR,2024-07-17 19:30:00,2024-07-17 20:30:00,0.027268
United Kingdom,GBR,2024-07-17 20:00:00,2024-07-17 21:00:00,0.005958
United Kingdom,GBR,2024-07-17 20:30:00,2024-07-17 21:30:00,0.000072
United Kingdom,GBR,2024-07-17 21:00:00,2024-07-17 22:00:00,0
United Kingdom,GBR,2024-07-17 21:30:00,2024-07-17 22:30:00,0
United Kingdom,GBR,2024-07-17 22:00:00,2024-07-17 23:00:00,0
United Kingdom,GBR,2024-07-17 22:30:00,2024-07-17 23:30:00,0
United Kingdom,GBR,2024-07-17 23:00:00,2024-07-18 00:00:00,0
United Kingdom,GBR,2024-07-17 23:30:00,2024-07-18 00:30:00,0
United Kingdom,GBR,2024-07-18 00:00:00,2024-07-18 01:00:00,0
